rental_id,rental_date,return_date,customer_lastname,store_id,rental_store_city,film_title,film_rental_duration,film_rental_rate,film_replacement_cost,film_rating,have_coherence
6110,2005-07-11 07:23:47,2005-07-20 03:17:47,SCHOFIELD,1,Lethbridge,CANYON STOCK,7,0.99,26.99,PG-13,True
6111,2005-07-11 07:26:57,2005-07-13 10:43:57,FARNSWORTH,2,Woodridge,SCALAWAG DUCK,6,4.99,13.99,PG-13,True
6112,2005-07-11 07:28:05,2005-07-18 07:29:05,HUEY,1,Lethbridge,EVE RESURRECTION,5,4.99,25.99,PG-13,True
6113,2005-07-11 07:31:08,2005-07-20 11:01:08,HARRISON,2,Woodridge,WESTWARD SEABISCUIT,7,0.99,11.99,PG-13,True
6114,2005-07-11 07:33:48,2005-07-18 06:13:48,SCROGGINS,2,Woodridge,BULL SHAWSHANK,6,0.99,21.99,PG-13,True
6115,2005-07-11 07:36:50,2005-07-13 11:30:50,ALLEN,2,Woodridge,RUGRATS SHAKESPEARE,4,0.99,20.99,PG-13,True
6116,2005-07-11 07:37:38,2005-07-14 11:53:38,BOUDREAU,2,Woodridge,BARBARELLA STREETCAR,6,2.99,27.99,G,True
6117,2005-07-11 07:39:38,2005-07-18 12:07:38,MASON,1,Lethbridge,MICROCOSMOS PARADISE,6,2.99,22.99,PG-13,True
6118,2005-07-11 07:43:08,2005-07-20 03:17:08,JACKSON,1,Lethbridge,PAST SUICIDES,5,4.99,17.99,PG-13,True
6119,2005-07-11 07:44:46,2005-07-20 04:41:46,ROBINS,1,Lethbridge,VALLEY PACKER,3,0.99,21.99,G,True
6120,2005-07-11 07:49:53,2005-07-19 04:56:53,SOTO,2,Woodridge,RESERVOIR ADAPTATION,7,2.99,29.99,PG-13,True
6121,2005-07-11 07:55:27,2005-07-16 03:43:27,SALISBURY,2,Woodridge,GATHERING CALENDAR,4,0.99,20.99,PG-13,True
6122,2005-07-11 07:58:07,2005-07-16 09:52:07,LOPEZ,2,Woodridge,JAWS HARRY,4,2.99,10.99,G,True
6123,2005-07-11 08:02:27,2005-07-15 08:58:27,LAWSON,1,Lethbridge,FACTORY DRAGON,4,0.99,9.99,PG-13,True
6124,2005-07-11 08:02:32,2005-07-12 05:58:32,ARCE,2,Woodridge,HUNCHBACK IMPOSSIBLE,4,4.99,28.99,PG-13,True
6125,2005-07-11 08:03:35,2005-07-18 12:46:35,JOY,2,Woodridge,LOSER HUSTLER,5,4.99,28.99,PG,True
6126,2005-07-11 08:06:56,2005-07-16 11:42:56,GEORGE,1,Lethbridge,DOGMA FAMILY,5,4.99,16.99,G,True
6127,2005-07-11 08:06:59,2005-07-12 09:01:59,GRISSOM,2,Woodridge,BEETHOVEN EXORCIST,6,0.99,26.99,PG-13,True
6128,2005-07-11 08:15:08,2005-07-13 03:36:08,GARCIA,2,Woodridge,HYDE DOCTOR,5,2.99,20.99,G,True
6129,2005-07-11 08:15:09,2005-07-18 13:00:09,HANSEN,2,Woodridge,STOCK GLASS,7,2.99,10.99,PG,True
6130,2005-07-11 08:19:56,2005-07-16 12:02:56,BREAUX,1,Lethbridge,MARRIED GO,7,2.99,22.99,G,True
6131,2005-07-11 08:22:05,2005-07-14 07:40:05,WOODS,2,Woodridge,RIDER CADDYSHACK,5,2.99,20.99,PG,True
6132,2005-07-11 08:24:44,2005-07-13 06:41:44,WEINER,2,Woodridge,RACER EGG,7,2.99,19.99,NC-17,True
6133,2005-07-11 08:25:22,2005-07-13 13:17:22,WOODS,1,Lethbridge,HORROR REIGN,3,0.99,25.99,R,True
6134,2005-07-11 08:28:19,2005-07-18 09:20:19,MCCRARY,2,Woodridge,QUILLS BULL,4,4.99,19.99,R,True
6135,2005-07-11 08:32:23,2005-07-17 08:43:23,BUNN,1,Lethbridge,CONTROL ANTHEM,7,4.99,9.99,G,True
6136,2005-07-11 08:34:09,2005-07-14 06:11:09,SIMPKINS,2,Woodridge,ATTRACTION NEWTON,5,4.99,14.99,PG-13,True
6137,2005-07-11 08:34:20,2005-07-13 03:31:20,TORRES,1,Lethbridge,HUNTING MUSKETEERS,6,2.99,24.99,NC-17,True
6138,2005-07-11 08:36:04,2005-07-13 10:30:04,LOVELACE,2,Woodridge,HALL CASSIDY,5,4.99,13.99,NC-17,True
6139,2005-07-11 08:39:33,2005-07-17 08:00:33,VASQUEZ,2,Woodridge,PERSONAL LADYBUGS,3,0.99,19.99,PG-13,True
6140,2005-07-11 08:40:47,2005-07-14 07:26:47,WHITING,1,Lethbridge,MOVIE SHAKESPEARE,6,4.99,27.99,PG,True
6141,2005-07-11 08:52:16,2005-07-17 03:00:16,STANLEY,2,Woodridge,KANE EXORCIST,5,0.99,18.99,R,True
6142,2005-07-11 08:54:09,2005-07-18 05:23:09,MORALES,1,Lethbridge,GRAPES FURY,4,0.99,20.99,G,True
6143,2005-07-11 09:02:37,2005-07-19 05:57:37,MATTHEWS,1,Lethbridge,DINOSAUR SECRETARY,7,2.99,27.99,R,True
6144,2005-07-11 09:02:53,2005-07-15 10:58:53,OLVERA,2,Woodridge,DOLLS RAGE,7,2.99,10.99,PG-13,True
6145,2005-07-11 09:07:01,2005-07-19 08:21:01,ASHER,1,Lethbridge,FALCON VOLUME,5,4.99,21.99,PG-13,True
6146,2005-07-11 09:09:59,2005-07-20 11:42:59,ANDERSON,2,Woodridge,ROLLERCOASTER BRINGING,5,2.99,13.99,PG-13,True
6147,2005-07-11 09:13:08,2005-07-17 03:48:08,GREEN,1,Lethbridge,DADDY PITTSBURGH,5,4.99,26.99,G,True
6148,2005-07-11 09:14:22,2005-07-12 08:01:22,IRBY,1,Lethbridge,VIDEOTAPE ARSENIC,4,4.99,10.99,NC-17,True
6149,2005-07-11 09:19:31,2005-07-17 14:45:31,HALL,2,Woodridge,VIRGINIAN PLUTO,5,0.99,22.99,R,True
6150,2005-07-11 09:23:56,2005-07-15 10:56:56,EAST,2,Woodridge,DOUBTFIRE LABYRINTH,5,4.99,20.99,R,True
6151,2005-07-11 09:25:17,2005-07-12 05:11:17,BOURQUE,1,Lethbridge,BLACKOUT PRIVATE,7,2.99,12.99,PG,True
6152,2005-07-11 09:25:52,2005-07-17 07:40:52,LAWTON,1,Lethbridge,CARRIE BUNCH,7,0.99,11.99,PG,True
6153,2005-07-11 09:31:04,2005-07-19 03:41:04,PARKER,2,Woodridge,AMERICAN CIRCUS,3,4.99,17.99,R,True
6154,2005-07-11 09:32:19,2005-07-16 15:10:19,ARCE,2,Woodridge,MOONSHINE CABIN,4,4.99,25.99,PG-13,True
6155,2005-07-11 09:45:31,2005-07-18 08:09:31,NGUYEN,1,Lethbridge,CONEHEADS SMOOCHY,7,4.99,12.99,PG-13,True
6156,2005-07-11 09:45:48,2005-07-15 04:51:48,RHODES,2,Woodridge,BETRAYED REAR,5,4.99,20.99,NC-17,True
6157,2005-07-11 09:48:16,2005-07-16 05:00:16,HENRY,1,Lethbridge,WITCHES PANIC,6,4.99,10.99,NC-17,True
6158,2005-07-11 09:50:24,2005-07-13 04:49:24,SIMMONS,2,Woodridge,SUMMER SCARFACE,5,0.99,25.99,G,True
6159,2005-07-11 09:55:34,2005-07-13 10:01:34,HARVEY,1,Lethbridge,ANGELS LIFE,3,2.99,15.99,G,True
6160,2005-07-11 10:08:13,2005-07-14 08:18:13,JORDAN,1,Lethbridge,MOONSHINE CABIN,4,4.99,25.99,PG-13,True
6161,2005-07-11 10:11:54,2005-07-15 12:12:54,ELY,2,Woodridge,SLEEPLESS MONSOON,5,4.99,12.99,G,True
6162,2005-07-11 10:12:30,2005-07-19 06:02:30,BARNES,1,Lethbridge,CONEHEADS SMOOCHY,7,4.99,12.99,NC-17,True
6163,2005-07-11 10:13:46,2005-07-19 13:15:46,SMITH,1,Lethbridge,EXPECATIONS NATURAL,5,4.99,26.99,PG-13,True
6164,2005-07-11 10:16:23,2005-07-14 11:21:23,PARKER,2,Woodridge,MULAN MOON,4,0.99,10.99,G,True
6165,2005-07-11 10:17:29,2005-07-17 07:27:29,MOORE,1,Lethbridge,SEARCHERS WAIT,3,2.99,22.99,NC-17,True
6166,2005-07-11 10:19:05,2005-07-12 14:30:05,BARCLAY,2,Woodridge,DAWN POND,4,4.99,20.99,PG,True
6167,2005-07-11 10:21:21,2005-07-14 15:38:21,LAWSON,2,Woodridge,REAP UNFAITHFUL,6,2.99,26.99,PG-13,True
6168,2005-07-11 10:21:38,2005-07-14 09:55:38,BENNETT,2,Woodridge,BEETHOVEN EXORCIST,6,0.99,26.99,PG-13,True
6169,2005-07-11 10:25:56,2005-07-19 07:18:56,HUNT,2,Woodridge,MUSIC BOONDOCK,7,0.99,17.99,R,True
6170,2005-07-11 10:29:21,2005-07-16 05:13:21,GREY,2,Woodridge,BED HIGHBALL,5,2.99,23.99,NC-17,True
6171,2005-07-11 10:29:35,2005-07-16 12:01:35,MATTOX,2,Woodridge,BRINGING HYSTERICAL,7,2.99,14.99,PG,True
6172,2005-07-11 10:32:09,2005-07-14 16:23:09,HOWELL,2,Woodridge,SCHOOL JACKET,5,4.99,21.99,PG-13,True
6173,2005-07-11 10:33:11,2005-07-15 10:57:11,CARBONE,2,Woodridge,UNFORGIVEN ZOOLANDER,7,0.99,15.99,PG,True
6174,2005-07-11 10:36:28,2005-07-18 16:19:28,MILLER,1,Lethbridge,POCUS PULP,6,0.99,15.99,NC-17,True
6175,2005-07-11 10:44:37,2005-07-15 08:13:37,SIMS,1,Lethbridge,PAYCHECK WAIT,4,4.99,27.99,PG-13,True
6176,2005-07-11 10:48:21,2005-07-12 15:54:21,SHELTON,2,Woodridge,PACIFIC AMISTAD,3,0.99,27.99,G,True
6177,2005-07-11 10:53:49,2005-07-17 14:54:49,HERRMANN,1,Lethbridge,BIKINI BORROWERS,7,4.99,26.99,PG-13,True
6178,2005-07-11 10:59:09,2005-07-16 11:19:09,BUTLER,2,Woodridge,MUSCLE BRIGHT,7,2.99,20.99,G,True
6179,2005-07-11 10:59:59,2005-07-17 06:02:59,PEREZ,2,Woodridge,SINNERS ATLANTIS,7,2.99,19.99,PG-13,True
6180,2005-07-11 11:06:50,2005-07-19 09:03:50,FOUST,1,Lethbridge,WASTELAND DIVINE,7,2.99,18.99,PG,True
6181,2005-07-11 11:10:11,2005-07-15 09:33:11,LAWSON,2,Woodridge,WASH HEAVENLY,7,4.99,20.99,R,True
6182,2005-07-11 11:11:38,2005-07-17 08:33:38,ASHER,1,Lethbridge,MASK PEACH,6,2.99,26.99,NC-17,True
6183,2005-07-11 11:14:35,2005-07-16 15:35:35,YANEZ,1,Lethbridge,CRAZY HOME,7,2.99,24.99,PG-13,True
6184,2005-07-11 11:19:21,2005-07-19 07:35:21,RICE,1,Lethbridge,DRAGONFLY STRANGERS,6,4.99,19.99,NC-17,True
6185,2005-07-11 11:25:09,2005-07-18 12:09:09,WATTS,2,Woodridge,VIRGIN DAISY,6,4.99,29.99,PG-13,True
6186,2005-07-11 11:26:41,2005-07-17 12:02:41,TUCKER,2,Woodridge,ILLUSION AMELIE,4,0.99,15.99,R,True
6187,2005-07-11 11:28:51,2005-07-12 15:44:51,KINDER,1,Lethbridge,ROBBERS JOON,7,2.99,26.99,PG-13,True
6188,2005-07-11 11:31:47,2005-07-15 09:28:47,ELLIS,1,Lethbridge,ATLANTIS CAUSE,6,2.99,15.99,PG-13,True
6189,2005-07-11 11:36:03,2005-07-20 15:33:03,WALDROP,1,Lethbridge,SPLASH GUMP,5,0.99,16.99,PG,True
6190,2005-07-11 11:36:18,2005-07-19 17:05:18,SCHULER,1,Lethbridge,MASKED BUBBLE,6,0.99,12.99,PG-13,True
6191,2005-07-11 11:37:52,2005-07-17 12:45:52,HAUSER,2,Woodridge,SADDLE ANTITRUST,7,2.99,10.99,PG-13,True
6192,2005-07-11 11:44:41,2005-07-19 10:12:41,LINTON,2,Woodridge,ZOOLANDER FICTION,5,2.99,28.99,R,True
6193,2005-07-11 11:46:57,2005-07-19 14:11:57,CARPENTER,1,Lethbridge,BUCKET BROTHERHOOD,7,4.99,27.99,PG,True
6194,2005-07-11 11:51:00,2005-07-15 12:34:00,JENKINS,1,Lethbridge,DISTURBING SCARFACE,6,2.99,27.99,R,True
6195,2005-07-11 12:00:32,2005-07-16 15:00:32,WEINER,2,Woodridge,TROJAN TOMORROW,3,2.99,9.99,PG,True
6196,2005-07-11 12:05:46,2005-07-18 08:27:46,ISBELL,2,Woodridge,DESERT POSEIDON,4,4.99,27.99,PG-13,True
6197,2005-07-11 12:09:51,2005-07-12 06:15:51,FORSYTHE,2,Woodridge,TRADING PINOCCHIO,6,4.99,22.99,PG,True
6198,2005-07-11 12:12:17,2005-07-18 07:40:17,ALLARD,1,Lethbridge,ROBBERS JOON,7,2.99,26.99,PG-13,True
6199,2005-07-11 12:16:03,2005-07-18 15:33:03,ROSS,1,Lethbridge,VIRGIN DAISY,6,4.99,29.99,PG-13,True
6200,2005-07-11 12:16:42,2005-07-17 09:27:42,KENNEDY,1,Lethbridge,REAR TRADING,6,0.99,23.99,NC-17,True
6201,2005-07-11 12:18:07,2005-07-12 12:11:07,BANDA,1,Lethbridge,WORKING MICROCOSMOS,4,4.99,22.99,R,True
6202,2005-07-11 12:24:25,2005-07-18 08:13:25,LEONE,2,Woodridge,FICTION CHRISTMAS,4,0.99,14.99,PG,True
6203,2005-07-11 12:28:57,2005-07-15 14:10:57,MURRELL,1,Lethbridge,DESPERATE TRAINSPOTTING,7,4.99,29.99,G,True
6204,2005-07-11 12:29:22,2005-07-13 10:41:22,BARFIELD,1,Lethbridge,MASSACRE USUAL,6,4.99,16.99,R,True
6205,2005-07-11 12:31:24,2005-07-13 11:31:24,SATTERFIELD,1,Lethbridge,SABRINA MIDNIGHT,5,4.99,11.99,PG,True
6206,2005-07-11 12:32:14,2005-07-15 15:01:14,COLLAZO,2,Woodridge,FAMILY SWEET,4,0.99,24.99,R,True
6207,2005-07-11 12:34:24,2005-07-14 10:15:24,GORDON,2,Woodridge,QUILLS BULL,4,4.99,19.99,R,True
6208,2005-07-11 12:34:56,2005-07-19 15:17:56,WRIGHT,1,Lethbridge,CHOCOLAT HARRY,5,0.99,16.99,NC-17,True
6209,2005-07-11 12:36:05,2005-07-17 14:48:05,HOWELL,2,Woodridge,PILOT HOOSIERS,6,2.99,17.99,PG,True
6210,2005-07-11 12:36:43,2005-07-17 17:45:43,CHAPMAN,2,Woodridge,DANCING FEVER,6,0.99,25.99,G,True
6211,2005-07-11 12:39:01,2005-07-20 15:59:01,DAVIS,2,Woodridge,MONSTER SPARTACUS,6,2.99,28.99,PG,True
6212,2005-07-11 12:40:48,2005-07-15 17:49:48,JORDON,2,Woodridge,SUN CONFESSIONS,5,0.99,9.99,R,True
6213,2005-07-11 12:43:07,2005-07-16 07:23:07,LEWIS,1,Lethbridge,BUTTERFLY CHOCOLAT,3,0.99,17.99,G,True
6214,2005-07-11 12:49:48,2005-07-18 07:41:48,EDWARDS,1,Lethbridge,ELIZABETH SHANE,7,4.99,11.99,NC-17,True
6215,2005-07-11 12:52:36,2005-07-12 08:33:36,HEATON,2,Woodridge,BILKO ANONYMOUS,3,4.99,25.99,PG-13,True
6216,2005-07-11 12:57:05,2005-07-13 12:31:05,SCHILLING,2,Woodridge,SEVEN SWARM,4,4.99,15.99,PG-13,True
6217,2005-07-11 13:13:45,2005-07-19 16:37:45,DUNCAN,1,Lethbridge,DOORS PRESIDENT,3,4.99,22.99,PG-13,True
6218,2005-07-11 13:14:58,2005-07-16 08:13:58,IRBY,2,Woodridge,CONNECTICUT TRAMP,4,4.99,20.99,R,True
6219,2005-07-11 13:18:37,2005-07-13 13:18:37,SATTERFIELD,2,Woodridge,AIRPORT POLLOCK,6,4.99,15.99,R,True
6220,2005-07-11 13:22:06,2005-07-12 17:46:06,HAWKS,2,Woodridge,GRAFFITI LOVE,3,0.99,29.99,PG,True
6221,2005-07-11 13:24:27,2005-07-15 17:51:27,CAUSEY,1,Lethbridge,GORGEOUS BINGO,4,2.99,26.99,R,True
6222,2005-07-11 13:25:49,2005-07-13 14:32:49,TAN,2,Woodridge,IDAHO LOVE,3,2.99,20.99,PG-13,True
6223,2005-07-11 13:27:09,2005-07-12 14:02:09,LAWRENCE,2,Woodridge,SORORITY QUEEN,6,0.99,17.99,NC-17,True
6224,2005-07-11 13:42:18,2005-07-16 09:28:18,CHESTNUT,1,Lethbridge,REDS POCUS,7,4.99,23.99,PG-13,True
6225,2005-07-11 13:45:14,2005-07-14 10:23:14,SCHMIDT,2,Woodridge,MADISON TRAP,4,2.99,11.99,R,True
6226,2005-07-11 13:48:11,2005-07-15 17:18:11,BOYD,2,Woodridge,MULHOLLAND BEAST,7,2.99,13.99,PG-13,True
6227,2005-07-11 13:56:46,2005-07-18 12:53:46,OLIVER,1,Lethbridge,GLEAMING JAWBREAKER,5,2.99,25.99,NC-17,True
6228,2005-07-11 13:58:36,2005-07-17 19:03:36,GOOCH,1,Lethbridge,KARATE MOON,4,0.99,21.99,PG-13,True
6229,2005-07-11 13:59:50,2005-07-20 09:26:50,ISOM,1,Lethbridge,POLLOCK DELIVERANCE,5,2.99,14.99,PG,True
6230,2005-07-11 14:02:19,2005-07-17 08:11:19,MCDUFFIE,1,Lethbridge,JUGGLER HARDLY,4,0.99,14.99,PG-13,True
6231,2005-07-11 14:02:36,2005-07-13 19:04:36,MURRAY,1,Lethbridge,MALLRATS UNITED,4,0.99,25.99,PG,True
6232,2005-07-11 14:08:27,2005-07-20 19:34:27,HANNON,2,Woodridge,MADRE GABLES,7,2.99,20.99,PG-13,True
6233,2005-07-11 14:10:47,2005-07-15 15:13:47,CULPEPPER,1,Lethbridge,SNOWMAN ROLLERCOASTER,3,0.99,27.99,G,True
6234,2005-07-11 14:16:10,2005-07-19 19:55:10,REID,2,Woodridge,OPPOSITE NECKLACE,7,4.99,9.99,PG,True
6235,2005-07-11 14:17:51,2005-07-17 11:14:51,COUGHLIN,2,Woodridge,MISSION ZOOLANDER,3,4.99,26.99,PG-13,True
6236,2005-07-11 14:18:17,2005-07-14 08:47:17,GILMAN,1,Lethbridge,SPY MILE,6,2.99,13.99,PG-13,True
6237,2005-07-11 14:19:12,2005-07-15 15:05:12,PAYNE,2,Woodridge,JEDI BENEATH,7,0.99,12.99,PG,True
6238,2005-07-11 14:20:18,2005-07-14 18:34:18,LEWIS,1,Woodridge,SONS INTERVIEW,3,2.99,11.99,NC-17,True
6239,2005-07-11 14:20:48,2005-07-17 13:41:48,CRAWFORD,2,Woodridge,TITANS JERK,4,4.99,11.99,PG-13,True
6240,2005-07-11 14:32:41,2005-07-20 18:38:41,ELY,1,Lethbridge,CHASING FIGHT,7,4.99,21.99,PG,True
6241,2005-07-11 14:40:48,2005-07-18 09:51:48,KELLY,2,Woodridge,WHISPERER GIANT,4,4.99,24.99,PG-13,True
6242,2005-07-11 14:45:04,2005-07-12 18:34:04,DAY,1,Lethbridge,CHITTY LOCK,6,2.99,24.99,G,True
6243,2005-07-11 14:53:25,2005-07-15 09:26:25,HALL,2,Woodridge,SAINTS BRIDE,5,2.99,11.99,G,True
6244,2005-07-11 14:53:38,2005-07-12 16:42:38,BALES,2,Woodridge,FROST HEAD,5,0.99,20.99,PG,True
6245,2005-07-11 14:56:57,2005-07-16 14:35:57,LARSON,1,Lethbridge,CAMELOT VACATION,3,0.99,26.99,NC-17,True
6246,2005-07-11 14:57:51,2005-07-19 19:10:51,WILLIS,2,Woodridge,LIAISONS SWEET,5,4.99,20.99,PG,True
6247,2005-07-11 15:00:05,2005-07-18 13:47:05,HERRMANN,1,Lethbridge,MAGUIRE APACHE,6,2.99,22.99,NC-17,True
6248,2005-07-11 15:01:54,2005-07-19 16:58:54,DAVIS,1,Lethbridge,MONEY HAROLD,3,2.99,17.99,PG-13,True
6249,2005-07-11 15:02:02,2005-07-14 11:37:02,KING,1,Lethbridge,VIRGINIAN PLUTO,5,0.99,22.99,R,True
6250,2005-07-11 15:02:04,2005-07-17 10:54:04,DOWD,1,Lethbridge,TIMBERLAND SKY,3,0.99,13.99,G,True
6251,2005-07-11 15:06:20,2005-07-18 20:11:20,GEORGE,1,Lethbridge,SUN CONFESSIONS,5,0.99,9.99,PG-13,True
6252,2005-07-11 15:06:29,2005-07-16 14:07:29,BATES,2,Woodridge,ENGLISH BULWORTH,3,0.99,18.99,PG-13,True
6253,2005-07-11 15:07:19,2005-07-13 11:00:19,CROMWELL,2,Woodridge,FIDDLER LOST,4,4.99,20.99,R,True
6254,2005-07-11 15:10:18,2005-07-17 14:20:18,ROBINSON,2,Woodridge,HURRICANE AFFAIR,6,2.99,11.99,PG,True
6255,2005-07-11 15:11:33,2005-07-15 19:55:33,WEINER,1,Lethbridge,FLAMINGOS CONNECTICUT,4,4.99,28.99,PG-13,True
6256,2005-07-11 15:19:22,2005-07-13 12:43:22,JOY,2,Woodridge,BULL SHAWSHANK,6,0.99,21.99,NC-17,True
6257,2005-07-11 15:23:46,2005-07-14 17:26:46,KRAUS,1,Lethbridge,REAP UNFAITHFUL,6,2.99,26.99,PG-13,True
6258,2005-07-11 15:24:32,2005-07-18 18:29:32,ESTEP,2,Woodridge,CHARADE DUFFEL,3,2.99,21.99,PG,True
6259,2005-07-11 15:25:52,2005-07-13 11:54:52,PERRY,1,Lethbridge,PARTY KNOCK,7,2.99,11.99,PG,True
6260,2005-07-11 15:26:29,2005-07-13 17:37:29,GRESHAM,2,Woodridge,VELVET TERMINATOR,3,4.99,14.99,R,True
6261,2005-07-11 15:28:34,2005-07-14 17:54:34,TAN,1,Lethbridge,CIRCUS YOUTH,5,2.99,13.99,PG-13,True
6262,2005-07-11 15:33:24,2005-07-17 12:40:24,GRISSOM,2,Woodridge,TOURIST PELICAN,4,4.99,20.99,PG-13,True
6263,2005-07-11 15:33:50,2005-07-17 12:49:50,MARK,2,Woodridge,LIES TREATMENT,7,4.99,28.99,NC-17,True
6264,2005-07-11 15:42:35,2005-07-12 11:29:35,NETTLES,2,Woodridge,UNFAITHFUL KILL,7,2.99,12.99,R,True
6265,2005-07-11 15:43:51,2005-07-12 12:51:51,PAINE,2,Woodridge,STRICTLY SCARFACE,3,2.99,24.99,PG-13,True
6266,2005-07-11 15:45:39,2005-07-15 18:29:39,SCHRADER,1,Lethbridge,DARKNESS WAR,6,2.99,24.99,NC-17,True
6267,2005-07-11 15:53:00,2005-07-17 18:09:00,ROBINSON,1,Lethbridge,INTERVIEW LIAISONS,4,4.99,17.99,R,True
6268,2005-07-11 15:55:34,2005-07-19 17:25:34,WEBB,1,Lethbridge,DRIVING POLISH,6,4.99,21.99,NC-17,True
6269,2005-07-11 15:58:43,2005-07-13 13:25:43,PIERCE,2,Woodridge,STRANGERS GRAFFITI,4,4.99,22.99,R,True
6270,2005-07-11 15:59:10,2005-07-18 10:29:10,LAMBERT,2,Woodridge,KISSING DOLLS,3,4.99,9.99,R,True
6271,2005-07-11 16:01:35,2005-07-20 12:07:35,DELOACH,1,Lethbridge,EGYPT TENENBAUMS,3,0.99,11.99,PG,True
6272,2005-07-11 16:03:49,2005-07-15 19:54:49,WELCH,2,Woodridge,PIRATES ROXANNE,4,0.99,20.99,PG,True
6273,2005-07-11 16:08:41,2005-07-14 16:41:41,MILLS,1,Lethbridge,LOATHING LEGALLY,4,0.99,29.99,PG-13,True
6274,2005-07-11 16:09:42,2005-07-19 20:46:42,ROBINS,2,Woodridge,PARADISE SABRINA,5,2.99,12.99,PG-13,True
6275,2005-07-11 16:12:11,2005-07-17 20:19:11,PURDY,2,Woodridge,SHEPHERD MIDSUMMER,7,0.99,14.99,R,True
6276,2005-07-11 16:15:50,2005-07-19 20:50:50,GREGORY,1,Lethbridge,HANKY OCTOBER,5,2.99,26.99,PG-13,True
6277,2005-07-11 16:19:01,2005-07-18 21:00:01,SIMMONS,1,Lethbridge,TARZAN VIDEOTAPE,3,2.99,11.99,PG-13,True
6278,2005-07-11 16:20:02,2005-07-19 19:29:02,EGGLESTON,1,Lethbridge,JERICHO MULAN,3,2.99,29.99,NC-17,True
6279,2005-07-11 16:26:07,2005-07-17 21:05:07,EDWARDS,1,Lethbridge,ELEPHANT TROJAN,4,4.99,24.99,PG-13,True
6280,2005-07-11 16:36:17,2005-07-13 14:04:17,HILL,1,Lethbridge,TENENBAUMS COMMAND,4,0.99,24.99,PG-13,True
6281,2005-07-11 16:38:16,2005-07-13 10:57:16,DEAN,1,Lethbridge,CONVERSATION DOWNHILL,4,4.99,14.99,PG-13,True
6282,2005-07-11 16:46:22,2005-07-15 13:19:22,BAILEY,1,Lethbridge,WIFE TURN,3,4.99,27.99,NC-17,True
6283,2005-07-11 16:47:32,2005-07-17 21:46:32,YANEZ,2,Woodridge,RIDGEMONT SUBMARINE,3,0.99,28.99,PG-13,True
6284,2005-07-11 16:51:39,2005-07-15 19:59:39,DUNCAN,2,Woodridge,OTHERS SOUP,7,2.99,18.99,PG-13,True
6285,2005-07-11 16:52:07,2005-07-13 21:33:07,HIDALGO,1,Lethbridge,INSTINCT AIRPORT,4,2.99,21.99,PG,True
6286,2005-07-11 16:55:35,2005-07-13 22:51:35,RAMOS,1,Lethbridge,DOGMA FAMILY,5,4.99,16.99,G,True
6287,2005-07-11 17:00:04,2005-07-12 13:16:04,FOSTER,2,Woodridge,AIRPLANE SIERRA,6,4.99,28.99,PG-13,True
6288,2005-07-11 17:01:52,2005-07-19 15:11:52,RICO,1,Lethbridge,RAGE GAMES,4,4.99,18.99,R,True
6289,2005-07-11 17:06:39,2005-07-12 15:54:39,DIAZ,2,Woodridge,PRINCESS GIANT,3,2.99,29.99,NC-17,True
6290,2005-07-11 17:12:42,2005-07-19 21:53:42,WARD,1,Lethbridge,MILLION ACE,4,4.99,16.99,PG-13,True
6291,2005-07-11 17:16:40,2005-07-13 18:24:40,DAVIDSON,2,Woodridge,POCUS PULP,6,0.99,15.99,PG-13,True
6292,2005-07-11 17:23:33,2005-07-12 16:27:33,ABNEY,1,Lethbridge,WANDA CHAMBER,7,4.99,23.99,PG-13,True
6293,2005-07-11 17:24:57,2005-07-13 18:45:57,SAUER,2,Woodridge,UNTOUCHABLES SUNRISE,5,2.99,11.99,NC-17,True
6294,2005-07-11 17:25:55,2005-07-15 17:48:55,POWER,2,Woodridge,GREASE YOUTH,7,0.99,20.99,PG-13,True
6295,2005-07-11 17:30:58,2005-07-15 15:50:58,MILLER,1,Lethbridge,FATAL HAUNTED,6,2.99,24.99,PG,True
6296,2005-07-11 17:34:04,2005-07-17 21:12:04,VU,1,Lethbridge,TROUBLE DATE,6,2.99,13.99,PG,True
6297,2005-07-11 17:37:22,2005-07-19 13:54:22,GRAY,1,Lethbridge,MOULIN WAKE,4,0.99,20.99,PG-13,True
6298,2005-07-11 17:42:33,2005-07-13 18:14:33,HOLLAND,2,Woodridge,STRANGELOVE DESIRE,4,0.99,27.99,NC-17,True
6299,2005-07-11 17:45:08,2005-07-13 16:36:08,COY,1,Woodridge,TORQUE BOUND,3,4.99,27.99,G,True
6300,2005-07-11 17:50:09,2005-07-18 13:11:09,SUTTON,2,Woodridge,ENCINO ELF,6,0.99,9.99,G,True
6301,2005-07-11 17:54:09,2005-07-18 20:42:09,BARNETT,1,Lethbridge,SEA VIRGIN,4,2.99,24.99,PG,True
6302,2005-07-11 17:55:38,2005-07-17 22:11:38,GAMEZ,2,Woodridge,QUEST MUSSOLINI,5,2.99,20.99,R,True
6303,2005-07-11 17:55:43,2005-07-13 12:50:43,DEAN,1,Lethbridge,COWBOY DOOM,3,2.99,10.99,PG,True
6304,2005-07-11 18:02:16,2005-07-14 14:01:16,LARUE,1,Lethbridge,TRIP NEWTON,7,4.99,14.99,PG-13,True
6305,2005-07-11 18:02:25,2005-07-20 13:29:25,JORDON,2,Woodridge,FRISCO FORREST,6,4.99,23.99,PG,True
